Geneid,Ctr_s1,Ctr_s2,Ctr_s7,Ctr_s13,RS_s6,RS_s9,RS_s12,RS_s16
ENSG00000163430,23822,32915,22432,30209,15750,23472,22562,23377
ENSG00000157500,988,668,1285,947,471,463,636,426
ENSG00000272844,1,0,0,0,2,0,0,0
ENSG00000176542,279,316,309,295,219,197,206,186
ENSG00000287958,0,0,0,0,0,0,0,0
ENSG00000240854,0,3,1,0,4,0,0,4
ENSG00000243813,0,0,0,0,0,0,0,0
ENSG00000239482,0,0,0,4,0,0,0,0
ENSG00000168875,0,0,0,0,0,0,0,0
ENSG00000214237,0,0,0,0,0,0,0,0
ENSG00000241359,0,0,0,0,0,0,0,0
ENSG00000118017,1,4,6,0,6,1,3,4
ENSG00000114023,271,533,261,270,286,251,425,488
ENSG00000243016,0,0,0,0,1,0,0,0
ENSG00000244142,0,0,0,0,0,0,0,0
ENSG00000241143,0,0,0,0,0,0,0,0
ENSG00000286822,0,0,0,0,0,0,0,0
ENSG00000287143,0,0,0,0,0,0,0,0
ENSG00000268129,0,0,0,0,0,0,0,0
ENSG00000244740,0,0,0,0,0,0,0,0
ENSG00000248618,0,0,0,0,0,0,0,0
ENSG00000286660,0,0,0,0,0,0,0,0
ENSG00000241213,1,0,0,0,0,0,0,0
ENSG00000144895,1198,1423,1174,1256,708,597,675,696
ENSG00000206536,0,0,0,0,0,0,0,0
ENSG00000244124,5,1,0,5,1,1,1,3
ENSG00000114744,477,419,500,483,284,260,310,276
ENSG00000242222,0,0,0,0,0,0,0,0
ENSG00000203644,47,38,45,55,48,7,25,21
ENSG00000177707,455,855,686,875,754,490,600,489
ENSG00000239877,0,0,0,0,0,0,0,0
ENSG00000240891,30,223,19,122,49,57,52,177
ENSG00000244561,0,0,0,0,0,0,0,0
ENSG00000163637,200,751,192,406,289,146,243,382
ENSG00000249253,0,0,0,0,0,0,0,0
ENSG00000240893,0,0,0,0,0,0,0,0
ENSG00000241506,20,19,16,16,9,8,4,9
ENSG00000144843,148,30,109,141,39,147,97,77
ENSG00000241131,0,0,0,0,0,0,0,0
ENSG00000243795,1,2,4,2,0,0,2,2
ENSG00000282975,0,0,0,0,0,0,0,0
ENSG00000282502,0,0,0,0,0,0,0,0
ENSG00000251447,0,0,0,0,0,0,0,0
ENSG00000213300,8,9,12,12,4,1,2,2
ENSG00000240922,0,1,0,1,0,0,0,2
ENSG00000241544,0,2,1,0,0,0,0,0
ENSG00000239453,0,0,0,0,0,0,0,0
ENSG00000261051,4,33,6,7,16,19,25,26
ENSG00000239797,1,0,0,0,0,0,0,0
ENSG00000249407,0,0,1,0,0,0,0,0
ENSG00000261488,7,12,7,7,11,7,6,10
ENSG00000240086,0,0,0,0,8,0,0,1
ENSG00000241135,0,0,1,0,0,0,2,1
ENSG00000152977,5,1,0,1,5,1,0,0
ENSG00000114013,0,0,0,0,1,0,0,1
ENSG00000242791,0,0,0,0,1,0,0,0
ENSG00000250433,0,0,0,0,0,0,0,0
ENSG00000175792,921,1099,1058,1030,678,382,581,616
ENSG00000286735,0,4,2,1,4,2,1,5
ENSG00000244171,1,1,1,0,0,0,1,2
ENSG00000244101,0,0,0,0,0,0,0,0
ENSG00000198829,20,51,25,47,83,119,27,54
ENSG00000065518,561,1218,656,659,603,324,529,593
ENSG00000114107,193,106,208,128,60,82,79,96
ENSG00000261763,0,0,0,0,0,0,0,0
ENSG00000243347,0,0,0,0,0,0,0,0
ENSG00000280399,6,3,6,1,2,5,2,0
ENSG00000285660,0,0,0,0,0,0,0,0
ENSG00000250608,8,5,4,2,5,1,9,3
ENSG00000240890,2,1,0,2,0,0,0,0
ENSG00000243620,0,0,0,0,0,0,0,0
ENSG00000271270,23,39,27,46,44,13,22,50
ENSG00000243305,0,0,0,0,0,0,0,0
ENSG00000242899,1,2,0,1,1,0,2,1
ENSG00000174715,0,0,0,1,0,0,1,1
ENSG00000241679,0,0,0,0,1,0,0,0
ENSG00000174930,0,0,0,0,0,0,0,0
ENSG00000242370,0,0,0,0,0,0,0,0
ENSG00000239412,0,0,0,0,0,0,0,0
ENSG00000240216,0,0,1,0,2,0,0,0
ENSG00000249820,0,0,0,0,0,0,0,0
ENSG00000240012,0,0,0,0,0,0,0,0
ENSG00000243116,0,1,0,0,0,0,0,3
ENSG00000163590,19,14,33,44,133,6,24,36
ENSG00000163406,0,1,3,3,9,2,3,2
ENSG00000031081,678,796,896,1026,537,333,712,531
ENSG00000058262,8089,13379,8435,9820,10163,6254,9317,9199
ENSG00000240207,26,13,45,18,26,19,28,12
ENSG00000248773,0,0,0,2,1,1,0,0
ENSG00000047457,2,144,1,6,157,0,2,24
ENSG00000066405,3,1,3,2,3,1,7,3
ENSG00000138231,174,207,275,225,161,98,160,118
ENSG00000240766,0,0,0,0,0,1,0,2
ENSG00000241905,0,0,0,0,0,0,0,0
ENSG00000173193,557,300,610,404,1268,327,411,268
ENSG00000241438,0,0,0,0,0,0,0,0
ENSG00000158163,104,102,117,168,72,33,76,68
ENSG00000239265,0,0,0,0,0,0,0,0
ENSG00000159685,98,117,98,125,67,64,129,119
ENSG00000287688,0,1,2,3,0,1,0,0
ENSG00000243508,0,0,0,1,0,0,0,0
ENSG00000261167,24,31,25,19,16,14,15,19
ENSG00000282860,0,0,0,0,0,0,0,0
ENSG00000121579,2580,3114,3249,2667,2398,1376,2064,1464
ENSG00000242537,0,1,0,0,0,0,0,0
ENSG00000182447,0,0,0,0,0,0,0,0
ENSG00000163762,2,0,5,2,1,0,0,0
ENSG00000243733,0,0,0,0,0,0,0,0
ENSG00000241636,0,0,0,0,0,0,0,2
ENSG00000240354,0,0,0,0,0,0,0,0
ENSG00000114686,1121,1404,1123,1253,847,456,811,669
ENSG00000242104,2,0,2,0,2,1,0,0
ENSG00000269888,0,0,0,0,0,1,0,0
ENSG00000228868,0,1,0,0,0,0,0,0
ENSG00000246082,12,2,3,7,9,3,13,6
ENSG00000249305,0,0,0,0,0,0,0,0
ENSG00000180770,0,0,0,0,0,0,0,0
ENSG00000243154,0,0,0,0,0,0,0,0
ENSG00000163630,0,0,0,0,0,0,0,0
ENSG00000243415,4,8,1,5,4,6,0,9
ENSG00000280397,0,0,0,0,0,0,0,0
ENSG00000244358,0,0,0,0,0,0,0,0
ENSG00000241048,0,0,0,0,0,0,0,0
ENSG00000239941,0,0,0,0,0,0,0,0
ENSG00000241397,0,0,0,0,0,0,0,0
ENSG00000279147,0,0,1,0,0,0,0,0
ENSG00000241469,0,0,0,0,0,0,0,0
ENSG00000239207,0,0,0,0,0,0,0,0
ENSG00000241792,0,0,0,0,0,0,0,0
ENSG00000242671,0,0,0,0,0,0,0,0
ENSG00000114771,51,2947,140,262,744,119,564,742
ENSG00000169255,214,161,300,562,600,81,287,368
ENSG00000244429,0,0,0,0,0,0,0,0
ENSG00000240138,0,0,0,0,0,1,1,1
ENSG00000158092,303,499,330,349,385,227,316,246
ENSG00000114200,78,0,136,10,33,413,195,11
ENSG00000197953,0,0,0,0,1,1,0,0
ENSG00000239408,0,0,0,0,0,0,0,0
ENSG00000244040,0,0,2,2,0,0,0,0
ENSG00000248932,11,10,16,15,10,8,15,10
ENSG00000241211,0,0,0,0,0,0,0,0
ENSG00000239922,0,0,0,0,0,0,0,0
ENSG00000118849,362,110,287,69,420,253,319,58
ENSG00000242456,0,0,0,0,0,0,0,0
ENSG00000288585,2,0,1,1,0,0,1,2
ENSG00000114790,132,602,185,218,217,55,42,48
ENSG00000242036,0,0,0,0,0,0,0,0
ENSG00000242795,0,0,0,0,0,0,0,0
ENSG00000244493,0,0,0,0,0,0,0,0
ENSG00000240804,0,0,0,0,0,0,0,0
ENSG00000184100,4,1,2,2,1,5,4,3
ENSG00000240695,1,1,0,2,0,0,1,0
ENSG00000244468,0,0,0,0,0,0,0,0
ENSG00000175093,0,0,0,1,0,0,0,1
ENSG00000244571,0,0,0,0,0,0,0,0
ENSG00000272609,0,0,0,0,0,0,0,0
ENSG00000169908,2196,7581,5057,4466,5211,1724,4851,2234
ENSG00000224831,1,0,4,3,0,1,3,1
ENSG00000271778,5,1,3,2,3,1,2,0
ENSG00000240668,1,0,1,1,1,0,3,0
ENSG00000244545,0,0,0,0,0,0,0,0
ENSG00000244249,0,0,0,0,0,0,0,0
ENSG00000286714,0,0,0,0,0,1,0,0
ENSG00000242583,0,0,0,0,0,0,0,0
ENSG00000241220,0,0,0,0,0,0,0,0
ENSG00000248374,0,0,0,0,0,0,0,0
ENSG00000286994,0,0,1,1,0,0,0,0
ENSG00000287155,0,0,0,0,0,0,0,0
ENSG00000240095,0,2,0,0,0,1,2,1
ENSG00000269984,4,8,12,12,7,6,4,10
ENSG00000242440,1,0,0,0,0,0,0,0
ENSG00000206120,0,0,3,3,0,0,0,1
ENSG00000249417,1,1,0,0,0,0,0,0
ENSG00000249290,0,0,0,0,0,0,0,0
ENSG00000251287,1,2,0,4,0,1,2,1
ENSG00000279311,5,12,1,3,8,1,2,13
ENSG00000240704,0,0,0,0,0,0,0,0
ENSG00000221962,0,0,0,0,0,0,0,0
ENSG00000239227,0,0,0,0,0,0,0,0
ENSG00000241929,0,0,0,0,0,1,0,0
ENSG00000287916,2,3,0,0,0,3,1,0
ENSG00000241912,0,0,0,0,0,0,0,0
ENSG00000241168,0,0,0,0,0,0,0,0
ENSG00000234717,0,0,0,0,0,0,0,0
ENSG00000181804,67,23,52,35,70,28,48,30
ENSG00000224962,0,0,1,0,1,2,0,0
ENSG00000181788,281,335,327,286,214,240,273,227
ENSG00000241874,0,0,0,0,0,0,0,0
ENSG00000114670,83,70,83,67,72,47,93,77
ENSG00000234851,0,0,0,0,0,0,0,0
ENSG00000272797,0,0,0,0,0,0,0,0
ENSG00000242151,0,0,0,0,0,0,0,0
ENSG00000244128,7,0,2,5,8,0,7,6
ENSG00000114115,379,315,758,468,72,56,242,298
ENSG00000248710,0,0,0,0,0,0,0,0
ENSG00000231688,0,0,0,0,0,0,0,0
ENSG00000242578,2,1,0,0,0,1,0,0
ENSG00000239513,0,0,0,0,0,0,0,0
ENSG00000075651,139,312,148,308,302,79,92,267
ENSG00000121858,12,0,12,21,32,13,13,12
ENSG00000241369,0,0,0,0,0,0,0,0
ENSG00000244321,0,0,0,0,7,0,0,0
ENSG00000288087,0,0,0,0,0,0,0,0
ENSG00000240824,0,0,0,0,0,0,0,0
ENSG00000244650,0,0,0,0,0,0,0,0
ENSG00000270135,0,0,0,0,0,0,0,0
ENSG00000239351,0,1,1,0,0,0,0,0
ENSG00000248772,0,0,0,0,0,0,0,0
ENSG00000242321,0,0,0,0,0,0,0,0
ENSG00000173889,658,871,769,730,620,490,594,527
ENSG00000155893,88,124,94,126,138,54,96,178
ENSG00000168917,154,560,232,335,454,32,166,172
ENSG00000240792,0,0,0,0,0,0,0,0
ENSG00000079257,2837,1272,3447,627,823,1276,3077,252
ENSG00000237501,0,0,0,0,0,0,0,0
ENSG00000151967,15,10,10,13,4,3,10,7
ENSG00000188306,0,0,2,0,0,1,0,0
ENSG00000244024,0,0,0,0,0,0,0,0
ENSG00000243838,0,0,0,0,0,0,0,0
ENSG00000075420,3017,7458,3328,4855,3873,2920,3778,5354
ENSG00000230497,0,0,0,0,0,0,0,0
ENSG00000244515,5,1,1,8,3,6,9,1
ENSG00000239628,0,0,0,0,0,0,0,0
ENSG00000241767,0,0,0,0,1,0,0,0
ENSG00000248530,0,0,1,0,0,0,0,1
ENSG00000090402,0,0,0,0,0,0,0,0
ENSG00000163584,1332,884,1200,1215,459,321,478,482
ENSG00000144962,0,0,0,0,0,0,0,0
ENSG00000241479,0,0,0,0,0,0,0,0
ENSG00000239219,3,1,0,0,1,0,0,0
ENSG00000231384,0,0,0,0,0,0,0,0
ENSG00000173890,3,14,5,9,18,16,16,19
ENSG00000114098,431,465,496,476,360,272,395,274
ENSG00000242326,0,0,0,0,0,0,0,0
ENSG00000069849,1800,3143,2598,4196,2486,980,2528,3045
ENSG00000261758,1,0,1,0,0,0,1,1
ENSG00000243822,0,0,0,0,0,0,0,0
ENSG00000242178,0,0,0,0,0,0,0,0
ENSG00000244381,0,0,0,2,1,0,0,1
ENSG00000168827,630,992,762,920,856,367,626,697
ENSG00000248459,0,0,0,0,0,0,0,0
ENSG00000285218,0,0,0,0,0,0,0,0
ENSG00000186329,0,0,0,0,0,0,0,0
ENSG00000279862,0,0,2,0,0,1,0,0
ENSG00000163645,2,1,2,1,0,0,1,0
ENSG00000240128,0,0,0,0,0,0,0,0
ENSG00000239213,14,20,16,14,7,12,15,13
ENSG00000163655,997,1190,1242,1254,804,496,692,429
ENSG00000287899,0,1,0,0,0,0,0,0
ENSG00000285557,0,0,0,0,0,0,0,0
ENSG00000220343,0,1,0,1,0,0,1,0
ENSG00000215606,0,0,0,0,0,0,0,0
ENSG00000241400,0,0,0,0,0,0,0,0
ENSG00000236385,0,0,0,0,0,0,0,0
ENSG00000288111,0,0,0,0,0,0,0,0
ENSG00000243675,0,1,0,0,0,0,0,0
ENSG00000261146,0,0,0,0,0,0,0,0
ENSG00000223387,0,1,0,0,1,0,0,1
ENSG00000239774,0,0,0,1,0,0,0,1
ENSG00000249540,0,0,0,0,0,0,0,0
ENSG00000225552,0,0,0,0,0,0,0,0
ENSG00000238026,0,0,0,0,0,0,0,0
ENSG00000241203,0,0,0,0,0,0,0,0
ENSG00000171757,47,8,25,23,21,26,13,7
ENSG00000274149,0,0,0,0,0,0,0,0
ENSG00000132394,168,178,196,173,85,82,122,83
ENSG00000223715,0,1,0,0,1,0,0,0
ENSG00000240458,0,0,0,0,0,0,0,0
ENSG00000250643,0,0,1,0,0,0,1,0
ENSG00000271052,0,0,0,0,0,0,0,0
ENSG00000232601,0,0,0,0,0,0,0,0
ENSG00000163581,0,0,0,0,2,0,0,0
ENSG00000243044,0,0,0,0,0,0,0,0
ENSG00000272990,1,3,1,1,1,1,0,0
ENSG00000118855,1717,1942,1496,1612,2341,1390,2056,1367
ENSG00000121871,0,0,0,0,0,0,0,1
ENSG00000251178,0,0,0,0,0,0,0,0
ENSG00000249846,1,0,2,0,0,2,0,0
ENSG00000251058,0,0,0,0,0,0,0,0
ENSG00000228221,2,10,1,1,1,0,4,0
ENSG00000233597,1,0,0,3,0,0,0,1
ENSG00000253540,22,12,11,14,20,16,19,11
ENSG00000241416,0,0,0,0,0,0,0,0
ENSG00000241383,0,0,0,0,0,0,0,1
ENSG00000168811,9,12,5,6,36,6,6,8
ENSG00000114120,800,1262,740,736,981,860,865,763
ENSG00000172752,1,0,0,0,0,0,0,0
ENSG00000136603,886,2218,1221,1090,1492,686,994,995
ENSG00000169860,8,0,29,23,22,5,56,8
ENSG00000226782,0,0,0,0,0,0,0,0
ENSG00000114248,0,0,0,0,0,0,0,0
ENSG00000241429,2,0,1,1,1,0,0,0
ENSG00000244738,1,0,0,0,0,2,3,0
ENSG00000230292,0,0,0,0,0,0,0,0
ENSG00000288104,0,0,2,0,0,0,0,0
ENSG00000239739,0,0,0,0,4,2,2,0
ENSG00000114416,1762,2544,2102,1889,1585,1072,1456,1460
ENSG00000273177,0,0,0,1,0,0,0,0
ENSG00000214192,3,5,1,6,4,1,6,2
ENSG00000120742,1867,3031,1639,2341,2314,1185,2057,1845
ENSG00000227440,2,3,5,2,0,0,0,0
ENSG00000249986,1,0,1,0,1,2,0,0
ENSG00000154310,660,447,1197,1011,711,978,1414,705
ENSG00000068885,222,313,219,216,190,131,210,150
ENSG00000242107,0,0,0,0,0,0,0,0
ENSG00000223930,3,1,3,1,5,0,8,0
ENSG00000163558,1054,1635,1505,1376,849,646,920,1100
ENSG00000224611,0,1,0,0,0,0,0,0
ENSG00000243550,0,0,0,0,0,0,0,0
ENSG00000272247,1,0,1,0,1,0,2,0
ENSG00000272087,0,0,0,0,0,0,0,0
ENSG00000241696,0,0,0,0,0,0,0,0
ENSG00000242268,0,0,1,0,0,0,0,0
ENSG00000114054,428,423,443,485,310,259,415,310
ENSG00000241882,0,0,0,0,0,0,0,0
ENSG00000177694,170,300,143,171,70,131,220,186
ENSG00000226765,0,0,0,0,0,0,1,0
ENSG00000270096,0,0,0,0,0,0,0,0
ENSG00000237645,0,0,0,0,0,0,0,0
ENSG00000244039,0,0,0,0,0,0,0,0
ENSG00000270321,0,1,0,0,0,0,0,0
ENSG00000260217,0,0,0,0,0,0,0,0
ENSG00000243273,0,0,0,0,0,0,0,0
ENSG00000243832,0,0,0,0,0,0,0,0
ENSG00000248243,0,1,0,1,0,0,0,1
ENSG00000285558,0,0,0,0,0,0,0,0
ENSG00000043093,432,731,530,525,554,284,403,332
ENSG00000224426,0,0,0,0,0,0,2,0
ENSG00000242012,0,0,0,0,0,0,0,0
ENSG00000239205,0,0,0,0,0,0,0,0
ENSG00000152952,5196,21178,3913,4831,10179,11174,13787,25166
ENSG00000270141,0,0,0,1,0,0,0,2
ENSG00000241473,1,0,0,0,0,0,0,0
ENSG00000205955,0,1,1,0,1,0,0,0
ENSG00000237473,0,0,0,0,0,0,0,0
ENSG00000287012,4,0,0,0,1,2,0,0
ENSG00000273486,5,16,1,5,13,8,6,5
ENSG00000241899,0,0,0,0,0,0,0,0
ENSG00000284731,0,0,1,0,0,1,0,0
ENSG00000238837,0,0,0,0,0,0,0,0
ENSG00000213155,0,0,0,0,0,0,0,0
ENSG00000242068,0,0,0,0,2,0,0,1
ENSG00000240084,0,0,0,0,0,0,0,0
ENSG00000236686,1,1,3,5,3,2,0,1
ENSG00000078070,158,248,225,222,243,71,214,128
ENSG00000008952,2036,4753,2206,2579,3367,1676,2644,2632
ENSG00000173230,1704,2376,1449,1633,1572,1386,1821,1781
ENSG00000242908,0,0,0,0,0,0,1,2
ENSG00000238755,0,0,0,0,0,0,0,0
ENSG00000285051,3,2,0,0,6,3,2,0
ENSG00000213178,9,13,7,9,7,2,7,8
ENSG00000243885,0,0,0,0,0,0,0,0
ENSG00000250580,0,0,0,0,0,0,0,0
ENSG00000240478,0,0,0,0,0,0,0,0
ENSG00000244193,0,0,0,0,0,0,0,0
ENSG00000181449,0,0,0,0,0,0,0,0
ENSG00000058063,1316,1437,1504,1423,855,947,1439,920
ENSG00000286827,0,0,0,0,0,0,0,0
ENSG00000240032,4,37,6,11,28,18,11,39
ENSG00000235110,0,0,0,0,0,0,0,0
ENSG00000174953,933,1320,1072,1099,899,555,872,719
ENSG00000231310,0,0,0,0,0,1,0,0
ENSG00000236893,0,0,1,0,0,0,2,0
ENSG00000248724,0,1,2,1,0,0,1,0
ENSG00000184378,36,77,26,48,39,46,49,48
ENSG00000283154,88,74,113,93,60,51,72,37
ENSG00000242140,0,1,0,0,1,0,0,0
ENSG00000225790,0,1,0,0,8,0,3,0
ENSG00000250271,3,39,7,23,6,3,13,44
ENSG00000205412,0,0,1,0,0,0,0,0
ENSG00000275348,0,0,0,0,0,0,0,0
ENSG00000243072,0,0,0,0,0,0,0,0
ENSG00000226779,0,0,0,0,0,0,0,0
ENSG00000286913,2,2,4,6,2,3,4,2
ENSG00000237978,1,2,0,0,0,0,1,1
ENSG00000085276,396,936,464,1172,446,113,133,558
ENSG00000073111,477,360,913,639,268,130,169,87
ENSG00000240137,9,12,12,12,12,7,14,7
ENSG00000236241,0,0,0,0,0,0,0,0
ENSG00000240665,0,1,0,0,0,0,0,0
ENSG00000073803,262,415,288,330,183,142,186,256
ENSG00000287977,0,0,0,0,0,0,0,0
ENSG00000241526,0,0,0,0,0,0,0,0
ENSG00000286003,0,0,0,0,0,0,0,0
ENSG00000286695,9,2,1,0,62,13,9,0
ENSG00000197415,860,2244,895,1079,1343,701,906,607
ENSG00000138463,132,286,212,200,244,129,255,250
ENSG00000232374,0,0,0,1,0,0,0,1
ENSG00000242808,5,2,1,4,6,1,3,0
ENSG00000161202,1271,1870,1790,1586,1581,921,1431,1400
ENSG00000241946,0,0,0,0,0,0,0,0
ENSG00000287706,0,0,0,0,0,0,0,2
ENSG00000144893,8,3,32,9,12,19,51,9
ENSG00000175040,165,186,323,483,250,107,186,163
ENSG00000239516,1,0,1,1,0,1,0,0
ENSG00000241202,0,0,0,0,0,0,0,0
ENSG00000169760,5,6,30,6,26,1,32,6
ENSG00000153767,147,248,183,203,219,67,112,118
ENSG00000082684,0,0,0,0,0,1,2,3
ENSG00000078081,5,1,7,5,47,0,2,5
ENSG00000231516,0,0,0,0,0,0,0,0
ENSG00000213169,8,4,7,8,9,3,6,9
ENSG00000175054,684,947,742,810,685,442,592,549
ENSG00000284862,6,5,2,5,4,3,0,12
ENSG00000175077,0,0,0,0,1,0,0,0
ENSG00000273181,1,1,0,1,1,2,0,0
ENSG00000269889,2,5,5,1,2,1,1,2
ENSG00000238020,0,0,0,0,0,0,0,0
ENSG00000173226,141,151,160,186,169,83,97,80
ENSG00000270554,0,0,0,0,0,0,0,0
ENSG00000235294,0,0,0,0,0,0,0,0
ENSG00000242097,0,0,0,0,0,0,0,0
ENSG00000288032,0,0,0,0,0,1,0,0
ENSG00000234371,0,1,0,0,0,0,0,1
ENSG00000271711,1,0,0,0,0,0,0,0
ENSG00000285798,0,0,0,0,0,0,0,0
ENSG00000223941,0,0,1,0,0,0,0,0
ENSG00000243486,0,0,0,0,0,0,0,0
ENSG00000230362,0,0,0,0,0,0,0,2
ENSG00000169359,181,604,189,270,432,168,296,260
ENSG00000213174,2,1,1,2,0,1,1,1
ENSG00000228561,0,1,0,0,0,0,0,0
ENSG00000243593,0,0,0,0,0,0,0,0
ENSG00000243886,0,0,0,0,0,1,0,0
ENSG00000244346,0,0,0,0,0,0,0,0
ENSG00000145075,0,0,0,0,0,0,0,0
ENSG00000250170,0,0,0,0,0,0,0,0
ENSG00000270981,1,2,0,1,0,1,1,2
ENSG00000242816,0,0,0,0,0,0,0,0
ENSG00000228213,0,0,0,0,0,0,0,0
ENSG00000279305,0,0,0,0,0,0,0,0
ENSG00000242479,0,0,0,0,0,0,0,0
ENSG00000287605,0,0,0,0,0,0,0,0
ENSG00000240246,0,0,0,0,0,0,0,0
ENSG00000244247,0,0,0,0,0,0,0,0
ENSG00000241098,0,0,0,0,0,0,0,0
ENSG00000243687,0,0,0,0,0,0,0,0
ENSG00000197584,0,0,0,0,0,0,0,0
ENSG00000178084,0,0,0,0,0,0,0,0
ENSG00000241810,0,0,0,0,0,0,0,0
ENSG00000250161,0,0,0,0,0,0,0,0
ENSG00000213264,0,0,0,0,0,0,0,1
ENSG00000198843,1588,4545,1602,2975,3165,875,1993,2668
ENSG00000243368,0,1,0,0,0,0,0,0
ENSG00000237806,0,0,0,0,0,0,0,0
ENSG00000243378,0,0,0,0,0,0,0,0
ENSG00000243187,0,0,0,0,0,0,0,0
ENSG00000206199,0,0,0,0,0,0,0,0
ENSG00000214210,0,0,0,0,0,0,0,0
ENSG00000241985,0,0,0,1,0,0,1,0
ENSG00000231574,2,1,1,0,33,1,15,9
ENSG00000213371,4,9,7,2,4,2,7,5
ENSG00000169903,0,0,0,0,1,0,4,0
ENSG00000242001,0,0,0,0,0,0,0,0
ENSG00000239805,0,0,0,0,0,0,0,0
ENSG00000236182,0,0,0,0,0,0,0,0
ENSG00000182000,0,0,0,0,0,0,0,0
ENSG00000121853,0,0,0,0,0,0,0,0
ENSG00000240033,0,0,0,0,0,0,0,0
ENSG00000287207,0,0,0,0,1,0,1,2
ENSG00000244668,0,0,0,0,0,0,0,0
ENSG00000227709,0,1,0,0,0,2,1,1
ENSG00000163840,588,184,622,391,1039,275,410,190
ENSG00000241673,0,0,0,0,0,0,0,0
ENSG00000230457,8,7,8,11,8,2,4,1
ENSG00000242510,0,0,0,1,0,1,0,0
ENSG00000272758,7,3,6,6,2,2,4,9
ENSG00000174948,0,0,0,0,0,0,0,0
ENSG00000241684,0,7,0,2,9,0,7,0
ENSG00000242512,0,0,0,0,0,0,0,0
ENSG00000242561,0,0,0,0,0,0,0,0
ENSG00000163659,788,2503,695,788,707,712,627,348
ENSG00000229638,45,51,35,36,34,22,25,27
ENSG00000240068,0,0,0,0,0,0,0,0
ENSG00000170893,6,0,2,0,0,2,1,0
ENSG00000241570,0,1,3,2,2,2,4,1
ENSG00000239978,0,0,0,0,0,0,0,0
ENSG00000013293,17,5,10,7,723,7,32,24
ENSG00000285336,0,5,0,2,10,0,1,1
ENSG00000243629,0,0,0,0,0,0,0,0
ENSG00000237787,0,0,0,0,0,0,0,0
ENSG00000236357,0,0,0,0,0,0,0,0
ENSG00000287366,0,0,0,0,0,0,0,0
ENSG00000277241,0,0,0,0,0,0,0,0
ENSG00000271131,0,0,0,1,0,1,1,2
ENSG00000225473,0,0,0,0,0,0,0,0
ENSG00000249993,0,0,0,0,0,0,0,0
ENSG00000226482,0,0,0,0,0,0,0,0
ENSG00000242953,1,5,0,0,0,0,1,0
ENSG00000273261,3,0,7,2,1,1,2,1
ENSG00000113805,71,132,36,354,911,124,43,268
ENSG00000233885,3,5,2,7,6,7,2,4
ENSG00000240602,15,282,15,55,83,11,14,107
ENSG00000240489,10,12,15,13,10,6,5,5
ENSG00000240497,1,3,7,4,1,0,1,2
ENSG00000241151,0,0,1,0,0,0,0,0
ENSG00000224855,0,0,0,1,0,0,0,0
ENSG00000272721,1,1,2,6,3,0,1,0
ENSG00000157005,0,0,0,1,4,0,6,0
ENSG00000286585,0,3,1,3,6,1,2,3
ENSG00000178075,44,228,62,151,105,12,28,80
ENSG00000168038,51,60,137,105,75,43,120,97
ENSG00000244564,11,4,2,5,8,8,1,3
ENSG00000073711,474,376,561,405,267,244,330,275
ENSG00000158258,93,24,56,20,3,3,14,90
ENSG00000238077,0,0,0,0,0,0,0,0
ENSG00000244199,0,0,0,0,0,0,0,0
ENSG00000187527,0,0,0,0,0,0,0,0
ENSG00000286361,3,2,0,1,0,2,3,4
ENSG00000114796,167,383,264,171,268,189,338,239
ENSG00000285619,0,0,0,0,0,0,0,0
ENSG00000136514,5,0,16,9,58,5,4,1
ENSG00000285938,4,6,3,0,2,6,4,2
ENSG00000243944,0,2,0,1,0,0,0,0
ENSG00000244503,0,0,0,0,0,0,0,0
ENSG00000240373,0,3,1,1,0,2,2,1
ENSG00000224769,0,1,2,0,0,1,1,1
ENSG00000241313,2,1,2,4,3,5,3,1
ENSG00000225742,0,0,0,0,0,0,0,0
ENSG00000144730,160,37,296,343,8,55,157,386
ENSG00000161204,593,850,631,756,579,400,610,518
ENSG00000138246,1972,2005,2344,1967,1592,1244,1549,1117
ENSG00000244327,0,1,0,0,0,0,0,0
ENSG00000233576,0,0,0,0,0,0,0,0
ENSG00000203645,0,0,0,0,0,1,0,0
ENSG00000205981,181,194,209,209,169,91,161,145
ENSG00000241101,0,0,0,0,0,0,0,0
ENSG00000275163,0,0,0,0,0,0,0,0
ENSG00000241671,0,1,0,0,0,0,0,0
ENSG00000236297,2,3,2,0,0,0,0,1
ENSG00000242017,1,0,2,1,0,1,0,2
ENSG00000240776,1,1,0,0,0,0,0,0
ENSG00000273370,0,0,0,0,0,0,0,0
ENSG00000223986,0,0,0,0,0,0,0,0
ENSG00000286453,0,0,0,0,0,0,0,0
ENSG00000113924,2,4,8,1,14,7,5,7
ENSG00000260377,0,0,0,0,0,0,0,0
ENSG00000242536,0,0,0,0,0,0,0,0
ENSG00000230115,0,0,0,0,0,0,0,0
ENSG00000163389,467,459,300,389,370,369,362,291
ENSG00000179170,0,0,0,0,0,0,0,0
ENSG00000287005,5,0,3,3,0,2,0,2
ENSG00000155890,0,0,0,0,0,0,0,0
ENSG00000196083,302,193,566,318,229,393,357,168
ENSG00000058866,33,31,56,35,189,37,80,72
ENSG00000172578,0,1,0,1,3,0,0,0
ENSG00000241231,0,0,0,0,0,0,0,0
ENSG00000271413,0,0,0,0,0,0,0,0
ENSG00000241022,0,0,0,0,0,0,0,0
ENSG00000230454,3,5,8,7,2,7,4,3
